epoch,corrections_enabled,shrinkage_learnable,train_main_mse,train_total_loss,val_mse,val_rmse,val_mae,val_r2,val_pearson,val_spearman,drug_gate_mean,drug_gate_std,joint_gate_mean,joint_gate_std,gradient_norm_mean_before_clip,gradient_norm_max_before_clip,gradient_clip_norm,epoch_duration_sec,validation_duration_sec,configured_concurrency,lr,train_protein_aux,train_drug_utility,train_joint_utility,train_gate_prior,effective_drug_gate_mean,effective_joint_gate_mean,drug_contribution_rms_mean,joint_contribution_rms_mean,drug_availability_fraction,joint_availability_fraction,joint_attention_confidence_mean,drug_prediction_shift_mean,joint_prediction_shift_mean,protein_expert0_mean,drug_expert0_mean,protein_expert1_mean,drug_expert1_mean,protein_expert2_mean,drug_expert2_mean,protein_expert3_mean,drug_expert3_mean
1,False,False,2.0796730817302453,2.287640386088072,1.3690330982208252,1.1700568199157715,0.901648998260498,-0.0004122354527038574,,,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,9.400898344619327,39.52139663696289,5.0,6.610573286190629,0.11885478626936674,5,2.432667795899065e-05,0.20796731154259454,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,0.0,0.0,0.03195286982332172,0.0,0.0,0.27896983910582623,0.23958947785503593,0.17543157319081917,0.3353331074947325,0.26113460399796806,0.1878375157416805,0.2844639815163387,0.2372399000968913
2,False,False,1.4741694404345869,1.6215863874551506,1.3724223375320435,1.171504259109497,0.8966201543807983,-0.0028889412405532777,,,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,4.770709316895108,18.974782943725586,5.0,5.7400373090058565,0.10680972412228584,5,2.432667795899065e-05,0.1474169462309429,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,0.0,0.0,0.0319528697920496,0.0,0.0,0.27896983832402344,0.23958947738595424,0.17543157259664907,0.33533310702565083,0.2611346037477912,0.18783751522569067,0.2844639808908965,0.2372399003157961
3,False,False,1.473811068039501,1.6211921709657091,1.3701967000961304,1.1705540418624878,0.8992369771003723,-0.001262562287670077,,,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,4.405010360356612,15.49155330657959,5.0,5.595858471468091,0.11205044481903315,5,2.432667795899065e-05,0.14738110967316634,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,0.0,0.0,0.03195286982332172,0.0,0.0,0.2789698376673091,0.23958947769867536,0.17543157217447555,0.3353331046176982,0.2611346032161653,0.1878375143344355,0.28446398148506663,0.2372399003783403
4,False,False,1.4747451187618632,1.6222196327364082,1.3741320371627808,1.1722338199615479,0.8951458930969238,-0.004138290333558059,,,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,4.813097421818678,18.99590492248535,5.0,5.597205507569015,0.12219682522118092,5,2.432667795899065e-05,0.14747451474462075,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,0.0,0.0,0.03195286982332172,0.0,0.0,0.27896983751094856,0.2395894778237638,0.17543157240901638,0.33533310571222213,0.26113460459213816,0.18783751536641516,0.28446398029672637,0.23723990176994927
5,False,False,1.4759227209739145,1.6235149939000169,1.377475380897522,1.1736589670181274,0.9234160780906677,-0.006581373248355504,,,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,4.5276895428011885,17.41665267944336,5.0,5.569245932623744,0.12094306387007236,5,2.432667795899065e-05,0.14759227423366758,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,9.999999747378752e-05,0.0,0.0,0.0319528697920496,0.0,0.0,0.27896983926218677,0.23958947707323314,0.1754315717992102,0.3353331040548002,0.2611346043732334,0.18783751575731655,0.2844639804530869,0.2372398999874389
6,True,False,0.966801099361928,1.1217586125431882,0.5923408269882202,0.7696368098258972,0.5298399925231934,0.5671507464639294,0.756906972075994,0.7269064667144352,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,9.987595571175703,36.815895080566406,5.0,5.712429375387728,0.11163813155144453,5,2.432667795899065e-05,0.14843687765370636,0.0051006749692565495,0.0014199570255525493,0.0,0.3999999761581421,0.04251049958943445,0.40006849391763133,0.04256219267141531,1.0,0.8502098635886673,0.26806350824777875,0.5822871391508037,0.10892493267233824,0.28423682533806544,0.5635799801862502,0.17233549959074163,0.09073144582501863,0.2230107041245868,0.14684781039686792,0.320416972588392,0.1988407644987544
7,True,False,0.5737685336020911,0.725809761196969,0.5331384539604187,0.7301633358001709,0.49402663111686707,0.6104124869335321,0.7843865297683701,0.7764553788142665,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,7.930536177075798,24.336023330688477,5.0,5.778703114949167,0.11929768789559603,5,2.432667795899065e-05,0.147360301006816,0.0029691149920130105,0.0017118155203630428,0.0,0.3999999761581421,0.042405567772037585,0.4000128118589067,0.04250426426068621,1.0,0.8481112277019937,0.3676204803983162,0.6977072080435057,0.1888426720533141,0.2691958633574959,0.49588165866115286,0.17694702236312135,0.07404509148436353,0.21240610900605714,0.18209135890444827,0.34145100338136286,0.24798189036368323
8,True,False,0.4443237476934291,0.5955620840238749,0.5398313403129578,0.7347321510314941,0.5191473960876465,0.6055216845861819,0.7905831480259962,0.7856826435202591,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,7.711230017831168,18.00851821899414,5.0,5.787515223957598,0.11801013350486755,5,2.432667795899065e-05,0.14717589834155778,0.0026614251913146298,0.0014010133654455013,0.0,0.3999999761581421,0.04210388878944788,0.39992553677413795,0.042245435009535565,1.0,0.842077649527807,0.350195476603533,0.7331536323426278,0.20058070740819853,0.2686719753059235,0.4672638156606668,0.18046728939849957,0.06744266530070825,0.2167794585446871,0.1907043118667002,0.3340812778923219,0.2745892093257914
9,True,False,0.3820573239424046,0.5328329006622371,0.4877088665962219,0.6983615756034851,0.4714501202106476,0.6436098280862014,0.805103188853021,0.7972517675026887,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,7.652901003018006,21.157190322875977,5.0,5.774526951834559,0.12153017614036798,5,2.432667795899065e-05,0.14721332401318665,0.0023695692180166414,0.0011926843307849806,0.0,0.3999999761581421,0.042130121752103754,0.39985979910537306,0.04230565313105193,1.0,0.8426023084994754,0.3368010817394677,0.7378220908414154,0.20425843223069423,0.27127402426688646,0.48420320340243617,0.17889093186272403,0.05973985669245124,0.21493020566162757,0.18110381762603647,0.33490483667642845,0.27495312102819164
10,True,False,0.32401640367267137,0.4746969877923023,0.4585527777671814,0.6771652698516846,0.4526956379413605,0.6649154614652014,0.8167277066796252,0.8192279001799125,0.3999999761581421,2.4414050858465043e-05,0.05000000819563866,7.475244966449977e-06,7.408820426976943,20.696714401245117,5.0,5.69914504699409,0.11393199395388365,5,2.432667795899065e-05,0.14735175578504145,0.002153232791943417,0.0011755932261544335,0.0,0.3999999761581421,0.042431800740556976,0.39980581343361615,0.04263731913498416,1.0,0.8486358866736621,0.32279081334597415,0.7414022172485544,0.22258698120947776,0.2747678214455451,0.46867699694408327,0.18393604515231793,0.058002874755534145,0.20489190046647163,0.17712359754261164,0.33640423423345794,0.29619653103921995
