candidate_rank,trial_number,stage1_val_mse,mean_val_mse,std_val_mse,min_val_mse,max_val_mse
5,13,0.23049565552772655,0.27766118278098545,0.0337210553888509,0.23018487290637898,0.3178842811401967
1,15,0.22049962616213056,0.27771193442514336,0.029793746460816277,0.2269915438744537,0.30511708715387037
2,16,0.227024148455217,0.2826698370748931,0.02735318302229594,0.23779329090240592,0.3086245512444984
4,17,0.22989102361848546,0.28501331127173196,0.031981996474421986,0.2348265619710538,0.31711466078370787
3,29,0.22930597422634874,0.2857168458069557,0.029330211998591045,0.2417693459310232,0.3239729713099264
