epoch,corrections_enabled,shrinkage_learnable,train_main_mse,train_total_loss,val_mse,val_rmse,val_mae,val_r2,val_pearson,val_spearman,drug_gate_mean,drug_gate_std,joint_gate_mean,joint_gate_std,gradient_norm_mean_before_clip,gradient_norm_max_before_clip,gradient_clip_norm,epoch_duration_sec,validation_duration_sec,configured_concurrency,lr,train_protein_aux,train_drug_utility,train_joint_utility,train_gate_prior,effective_drug_gate_mean,effective_joint_gate_mean,drug_contribution_rms_mean,joint_contribution_rms_mean,drug_availability_fraction,joint_availability_fraction,joint_attention_confidence_mean,drug_prediction_shift_mean,joint_prediction_shift_mean,protein_expert0_mean,drug_expert0_mean,protein_expert1_mean,drug_expert1_mean,protein_expert2_mean,drug_expert2_mean,protein_expert3_mean,drug_expert3_mean
1,False,False,1.8921101835202705,2.0813212048939858,0.9896510243415833,0.9948120713233948,0.7825905084609985,-0.0029595429786459793,0.0314138349812121,-0.06369567452409472,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,24.28784615965248,47.9620475769043,5.0,1.650550932623446,0.016482075676321983,4,1.1506162158498395e-05,0.18921102120098165,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.03199028431417277,0.0,0.0,0.13397967219659804,0.238110041139299,0.28307861522692246,0.33921333614665783,0.3539943690155045,0.18731833290402758,0.2289473377878306,0.23535828096604974
2,False,False,0.8335507396936785,0.9169058164697772,0.790535032749176,0.8891203999519348,0.6876091957092285,0.198834141919352,0.47236163422584404,0.5042840772960148,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,5.505820288847305,14.934529304504395,5.0,0.6527437111362815,0.019836056977510452,4,1.1506162158498395e-05,0.08335507490289758,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.030941456725215373,0.0,0.0,0.12623841378075876,0.23811004457861906,0.22028951703857233,0.3392133427796322,0.46145824548327263,0.1873183319213647,0.19201382529422342,0.23535828244004403
3,False,False,0.6685149049648361,0.7353663979149061,0.6954652667045593,0.8339455723762512,0.65296471118927,0.2951823681677116,0.5586236357249668,0.5444759488990509,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,6.277838724658147,13.511874198913574,5.0,0.6316835368052125,0.01660689990967512,4,1.1506162158498395e-05,0.06685149192902183,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.030713645070560933,0.0,0.0,0.08506233356835485,0.23811004457861906,0.18710886001095584,0.3392133417969693,0.5617976240249468,0.1873183331496933,0.16603117465727235,0.2353582804747183
4,False,False,0.5684954339790934,0.6253449753778979,0.6243007183074951,0.7901270389556885,0.6152080297470093,0.36730386979868745,0.6199932109854657,0.6017864718845329,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,8.966290909748972,31.112571716308594,5.0,0.6540933018550277,0.018731514923274517,4,1.1506162158498395e-05,0.05684954455215436,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.03085983981796296,0.0,0.0,0.07562498270022015,0.23811004285895904,0.1933899780697948,0.3392133383576493,0.5750248273705035,0.18731833032453754,0.1559602258624274,0.235358279000724
5,False,False,0.504908536832889,0.5553993929728351,0.5791255831718445,0.7610030174255371,0.589979887008667,0.41308658307396695,0.6486700062063213,0.586045090451043,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,11.51639819157486,32.449729919433594,5.0,0.6540042357519269,0.015551559627056122,4,1.1506162158498395e-05,0.05049085417462034,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.03092725638689791,0.0,0.0,0.0690340062873011,0.2381100465439448,0.20340413890015152,0.3392133415513036,0.5748528284488542,0.18731833093870184,0.15270903158408966,0.23535828293137548
6,True,False,0.5057957485310507,0.5634159415515043,0.5339350700378418,0.7307085990905762,0.5599255561828613,0.4588847897861835,0.7089667743350371,0.6774142278127394,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,15.521669573540665,32.28137969970703,5.0,0.6621586196124554,0.0169651722535491,4,1.1506162158498395e-05,0.05411090939999057,0.00316421414911651,0.0003450712846905868,0.0,0.49999997002878244,0.08464709192990397,0.4999279128344387,0.08465126910693617,1.0,0.8464708912931479,0.032871148962141744,0.2931592880850413,0.016598409564761635,0.07422705000052435,0.1817105011741013,0.2202105464424318,0.3717764525730422,0.5350150113742048,0.1685528116457122,0.17054739015609685,0.2779602378007986
7,True,False,0.3792815486958566,0.42512295821596213,0.45039963722229004,0.6711181998252869,0.502369225025177,0.5435435254041907,0.7422817721438845,0.7146707018446856,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,9.054060391087559,24.91859245300293,5.0,0.6281221080571413,0.018207943066954613,4,1.1506162158498395e-05,0.04414744101971434,0.001382072290194752,0.00031189854288116744,0.0,0.49999997002878244,0.08485317131958323,0.499844385507732,0.08485744756131612,1.0,0.848531684698609,0.0369693029792821,0.18152052050457365,0.018361795323218102,0.0723400875688029,0.17112430034993176,0.2143423425850335,0.33979363443923943,0.5493646294477366,0.20332357503899834,0.16395294770698213,0.2857584916458248
8,True,False,0.31939044068118827,0.36507859096767853,0.4093693196773529,0.6398197412490845,0.4774520695209503,0.5851256178681508,0.7736992137209758,0.7571343476304208,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,21.50008437339944,58.642250061035156,5.0,0.6661759754642844,0.015465469099581242,4,1.1506162158498395e-05,0.04445279846212595,0.0009896389512457473,0.00024571309618794373,0.0,0.49999997002878244,0.0848016516564127,0.49982698009162757,0.08480488965340584,1.0,0.8480164863472437,0.03578954618779241,0.2030499098167046,0.014079636885049969,0.07207596123924825,0.1598511321958594,0.22413505173908688,0.28203882426714416,0.5421918085836246,0.22807995871377323,0.1615971877733375,0.330030082366566
9,True,False,0.28201643820892347,0.32543188672837126,0.39355969429016113,0.6273433566093445,0.46548694372177124,0.6011478155185086,0.7880651681343803,0.7726961226556287,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,22.49345495527642,51.44602966308594,5.0,0.7329532811418176,0.01647248864173889,4,1.1506162158498395e-05,0.04219844698088339,0.0009642391407906449,0.0002527623566895309,0.0,0.49999997002878244,0.08516229052693496,0.49983468269454273,0.085165520785458,1.0,0.8516228748068007,0.03535213828516768,0.2190472746804349,0.015589768281000168,0.07275337843720536,0.14775662935621525,0.2191462187592606,0.28468811530418336,0.5473735147011397,0.2539586902954479,0.16072688933072293,0.3135965643071563
10,True,False,0.2638317633579528,0.307864332555312,0.38168349862098694,0.6178053617477417,0.4596201479434967,0.613183750235012,0.8008229488853944,0.7920390251991162,0.49999997002878244,0.0,0.10000000142486117,2.0481069566189363e-05,25.194686039153723,61.79169464111328,5.0,0.6782468166202307,0.017713836394250393,4,1.1506162158498395e-05,0.042877837088552105,0.0009002498523051487,0.0002544855977296311,0.0,0.49999997002878244,0.08572900890996935,0.49984258281269495,0.08573171811150497,1.0,0.8572900566718187,0.036174472308171154,0.24038931685953274,0.016595656481187163,0.07362155254694189,0.14069002403050954,0.2196997515262248,0.2574693239085273,0.5434313002227201,0.27141581559414596,0.16324739969618107,0.33042482835984854
11,True,True,0.23927429677714152,0.28131618311207424,0.34666717052459717,0.5887844562530518,0.4281184673309326,0.6486709567217446,0.813180656744891,0.801929575498809,0.5000229923458581,0.0,0.09999755471714497,9.046882733809468e-06,21.136985121407132,48.14235305786133,5.0,0.6873468961566687,0.01587577722966671,4,1.1506162158498395e-05,0.040888830263211766,0.000887814779429553,0.0002652430435967555,0.0,0.5000229923458581,0.08510869124204704,0.4998757678291836,0.0851117530353041,1.0,0.8511076764554354,0.036915438651792906,0.2464656579254952,0.017431863492939167,0.0736755988206033,0.14487326409262766,0.22172061491725004,0.26538601245909604,0.545748380948931,0.2668918234241924,0.1588554032250571,0.3228488975674267
12,True,True,0.22123675365413606,0.26283914520223384,0.33755719661712646,0.5809967517852783,0.4230782389640808,0.6579034694376042,0.8209246262619219,0.8133882912491285,0.5000584581228705,0.0,0.09999625244317505,0.0,21.20165014881132,65.11580657958984,5.0,0.6318928711116314,0.016219221986830235,4,1.1506162158498395e-05,0.040532635910640914,0.0007948964292141294,0.00027486074579764964,0.0,0.5000584581228705,0.0846439028818051,0.4999197616459229,0.08464730344808698,1.0,0.8464708912931479,0.03752559791945232,0.2526572253027262,0.0182443952849082,0.07367788412594292,0.14851775383101734,0.22087239752351348,0.2574734825377978,0.5419505294729053,0.2655185613971221,0.16349918728081114,0.32849019584675415
13,True,True,0.210748165277769,0.2536338355232919,0.33139562606811523,0.5756697058677673,0.41556742787361145,0.6641479062457125,0.8306865159711854,0.8171914303202551,0.5001142556860175,1.4546029360855734e-05,0.09999181915963205,2.002455291013559e-06,24.4304745323814,57.68211364746094,5.0,0.673835433088243,0.016040817834436893,4,1.1506162158498395e-05,0.04172672605020124,0.0008465358450956496,0.00031240793407569836,0.0,0.5001142556860175,0.08448561628352484,0.4999885460815744,0.08448951788503813,1.0,0.844925296239052,0.03835700066171928,0.27686974413919424,0.024294336114821517,0.07667971689144648,0.13242138224370328,0.21643749455211705,0.2526840723893619,0.538681754004642,0.2660523969325007,0.16820104192176594,0.3488421508910913
14,True,True,0.1926349801448496,0.2338902292823988,0.3145970106124878,0.560889482498169,0.4164523780345917,0.6811723838398519,0.8431356973774737,0.8364925485438811,0.5001520764146006,8.123001876880267e-05,0.09998655540313013,0.0,22.70661279677362,71.50395965576172,5.0,0.629772593267262,0.016629181802272797,4,1.1506162158498395e-05,0.040111421986009456,0.0008510614869231334,0.0002927661177727199,0.0,0.5001520764146006,0.08566596531364366,0.500035099735093,0.08566799696912968,1.0,0.8567748583204534,0.037908771583433316,0.2850016518268064,0.02148922588455499,0.07629782167186079,0.14309329239748483,0.2229593953540926,0.24884252435211543,0.5381032387538401,0.28364496068939726,0.16263954630836513,0.32441923238763115
15,True,True,0.17808374119197998,0.2189160747542816,0.29244208335876465,0.540779173374176,0.39055025577545166,0.7036252546212669,0.8473906072322339,0.8373812542462897,0.5001840262238603,0.0,0.09997866068962369,7.291218503751394e-06,25.11199710222939,72.61966705322266,5.0,0.6667231535539031,0.017325648106634617,4,1.1506162158498395e-05,0.039842052046461,0.0007151661056037733,0.0002751157714182579,0.0,0.5001840262238603,0.08488655557096896,0.5000742514805349,0.08488914771279006,1.0,0.8490468830499742,0.03821843917808356,0.2823307616141947,0.019496372745922703,0.07552893778394633,0.14483999211047496,0.21463036033555688,0.23969740378739968,0.542796028329809,0.2785788550320389,0.16704468368439868,0.33688374587643216
