training_dataset,seed,compound_id,canonical_smiles,representative_smiles,observed_pkoff,observed_pkoff_sd,n_measurements,source,feature_key,channel_radius,bit_id,occurrence_count,collision_or_repetition,atom_indices_json,occurrences_json,fragment_smiles_json,original_prediction,masked_prediction,delta_pkoff,checkpoint_sha256,rank_within_seed
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b207,0,207,1,False,[10],"[{""center_atom"":10,""environment_radius"":0,""atom_indices"":[10],""fragment_smiles"":""S""}]","[""S""]",2.1351730823516846,2.143343210220337,-0.008170127868652344,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,102
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b650,0,650,2,True,"[11, 12]","[{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""O""},{""center_atom"":12,""environment_radius"":0,""atom_indices"":[12],""fragment_smiles"":""O""}]","[""O"", ""O""]",2.1351730823516846,2.1146180629730225,0.02055501937866211,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,20
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b656,0,656,1,False,[15],"[{""center_atom"":15,""environment_radius"":0,""atom_indices"":[15],""fragment_smiles"":""O""}]","[""O""]",2.1351730823516846,2.12422251701355,0.010950565338134766,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,44
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b926,0,926,6,True,"[2, 5, 8, 9, 13, 14]","[{""center_atom"":2,""environment_radius"":0,""atom_indices"":[2],""fragment_smiles"":""C""},{""center_atom"":5,""environment_radius"":0,""atom_indices"":[5],""fragment_smiles"":""C""},{""center_atom"":8,""environment_radius"":0,""atom_indices"":[8],""fragment_smiles"":""C""},{""center_atom"":9,""environment_radius"":0,""atom_indices"":[9],""fragment_smiles"":""C""},{""center_atom"":13,""environment_radius"":0,""atom_indices"":[13],""fragment_smiles"":""C""},{""center_atom"":14,""environment_radius"":0,""atom_indices"":[14],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",2.1351730823516846,2.1331660747528076,0.002007007598876953,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,71
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b935,0,935,1,False,[4],"[{""center_atom"":4,""environment_radius"":0,""atom_indices"":[4],""fragment_smiles"":""N""}]","[""N""]",2.1351730823516846,2.125383138656616,0.00978994369506836,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,47
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b1019,0,1019,3,True,"[1, 3, 16]","[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""C""},{""center_atom"":3,""environment_radius"":0,""atom_indices"":[3],""fragment_smiles"":""C""},{""center_atom"":16,""environment_radius"":0,""atom_indices"":[16],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C""]",2.1351730823516846,2.135448455810547,-0.0002753734588623047,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,79
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b1171,0,1171,1,False,[0],"[{""center_atom"":0,""environment_radius"":0,""atom_indices"":[0],""fragment_smiles"":""N""}]","[""N""]",2.1351730823516846,2.137179136276245,-0.002006053924560547,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,81
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b1380,0,1380,5,True,"[6, 7, 17, 19, 23]","[{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""C""},{""center_atom"":7,""environment_radius"":0,""atom_indices"":[7],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""c""},{""center_atom"":19,""environment_radius"":0,""atom_indices"":[19],""fragment_smiles"":""c""},{""center_atom"":23,""environment_radius"":0,""atom_indices"":[23],""fragment_smiles"":""c""}]","[""C"", ""C"", ""c"", ""c"", ""c""]",2.1351730823516846,2.1319401264190674,0.0032329559326171875,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,65
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b1873,0,1873,3,True,"[18, 21, 22]","[{""center_atom"":18,""environment_radius"":0,""atom_indices"":[18],""fragment_smiles"":""c""},{""center_atom"":21,""environment_radius"":0,""atom_indices"":[21],""fragment_smiles"":""c""},{""center_atom"":22,""environment_radius"":0,""atom_indices"":[22],""fragment_smiles"":""c""}]","[""c"", ""c"", ""c""]",2.1351730823516846,2.154658317565918,-0.0194852352142334,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,122
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r0_b1928,0,1928,2,True,"[20, 24]","[{""center_atom"":20,""environment_radius"":0,""atom_indices"":[20],""fragment_smiles"":""F""},{""center_atom"":24,""environment_radius"":0,""atom_indices"":[24],""fragment_smiles"":""F""}]","[""F"", ""F""]",2.1351730823516846,2.156890630722046,-0.021717548370361328,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,127
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b207,1,207,1,False,[10],"[{""center_atom"":10,""environment_radius"":0,""atom_indices"":[10],""fragment_smiles"":""S""}]","[""S""]",2.1351730823516846,2.1606154441833496,-0.02544236183166504,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,133
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b469,1,469,2,True,"[10, 11, 12]","[{""center_atom"":11,""environment_radius"":1,""atom_indices"":[10,11],""fragment_smiles"":""O=S""},{""center_atom"":12,""environment_radius"":1,""atom_indices"":[10,12],""fragment_smiles"":""O=S""}]","[""O=S"", ""O=S""]",2.1351730823516846,2.069871187210083,0.06530189514160156,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,2
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b650,1,650,2,True,"[11, 12]","[{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""O""},{""center_atom"":12,""environment_radius"":0,""atom_indices"":[12],""fragment_smiles"":""O""}]","[""O"", ""O""]",2.1351730823516846,2.1606028079986572,-0.025429725646972656,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,132
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b656,1,656,1,False,[15],"[{""center_atom"":15,""environment_radius"":0,""atom_indices"":[15],""fragment_smiles"":""O""}]","[""O""]",2.1351730823516846,2.1200172901153564,0.015155792236328125,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,30
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b699,1,699,2,True,"[19, 20, 23, 24]","[{""center_atom"":20,""environment_radius"":1,""atom_indices"":[19,20],""fragment_smiles"":""cF""},{""center_atom"":24,""environment_radius"":1,""atom_indices"":[23,24],""fragment_smiles"":""cF""}]","[""cF"", ""cF""]",2.1351730823516846,2.123090982437134,0.012082099914550781,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,40
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b802,1,802,1,False,"[14, 15, 16]","[{""center_atom"":15,""environment_radius"":1,""atom_indices"":[14,15,16],""fragment_smiles"":""COC""}]","[""COC""]",2.1351730823516846,2.128840208053589,0.006332874298095703,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,55
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b875,1,875,1,False,"[17, 18, 19]","[{""center_atom"":18,""environment_radius"":1,""atom_indices"":[17,18,19],""fragment_smiles"":""ccc""}]","[""ccc""]",2.1351730823516846,2.165771722793579,-0.03059864044189453,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,137
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b926,1,926,6,True,"[2, 5, 8, 9, 13, 14]","[{""center_atom"":2,""environment_radius"":0,""atom_indices"":[2],""fragment_smiles"":""C""},{""center_atom"":5,""environment_radius"":0,""atom_indices"":[5],""fragment_smiles"":""C""},{""center_atom"":8,""environment_radius"":0,""atom_indices"":[8],""fragment_smiles"":""C""},{""center_atom"":9,""environment_radius"":0,""atom_indices"":[9],""fragment_smiles"":""C""},{""center_atom"":13,""environment_radius"":0,""atom_indices"":[13],""fragment_smiles"":""C""},{""center_atom"":14,""environment_radius"":0,""atom_indices"":[14],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",2.1351730823516846,2.1681294441223145,-0.03295636177062988,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,138
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b935,1,935,1,False,[4],"[{""center_atom"":4,""environment_radius"":0,""atom_indices"":[4],""fragment_smiles"":""N""}]","[""N""]",2.1351730823516846,2.155243396759033,-0.020070314407348633,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,124
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1019,1,1019,3,True,"[1, 3, 16]","[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""C""},{""center_atom"":3,""environment_radius"":0,""atom_indices"":[3],""fragment_smiles"":""C""},{""center_atom"":16,""environment_radius"":0,""atom_indices"":[16],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C""]",2.1351730823516846,2.08085036277771,0.05432271957397461,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,4
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1027,1,1027,1,False,"[16, 17, 18, 23]","[{""center_atom"":17,""environment_radius"":1,""atom_indices"":[16,17,18,23],""fragment_smiles"":""cc(C)c""}]","[""cc(C)c""]",2.1351730823516846,2.116880178451538,0.018292903900146484,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,23
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1088,1,1088,1,False,"[1, 15, 16, 17]","[{""center_atom"":16,""environment_radius"":1,""atom_indices"":[1,15,16,17],""fragment_smiles"":""c[C@H](C)O""}]","[""c[C@H](C)O""]",2.1351730823516846,2.061368227005005,0.07380485534667969,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,1
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1168,1,1168,2,True,"[6, 7, 9, 10, 13]","[{""center_atom"":9,""environment_radius"":1,""atom_indices"":[7,9,10],""fragment_smiles"":""CCS""},{""center_atom"":13,""environment_radius"":1,""atom_indices"":[6,10,13],""fragment_smiles"":""CCS""}]","[""CCS"", ""CCS""]",2.1351730823516846,2.1415035724639893,-0.0063304901123046875,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,93
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1171,1,1171,1,False,[0],"[{""center_atom"":0,""environment_radius"":0,""atom_indices"":[0],""fragment_smiles"":""N""}]","[""N""]",2.1351730823516846,2.1338579654693604,0.0013151168823242188,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,73
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1250,1,1250,1,False,"[0, 1, 2, 16]","[{""center_atom"":1,""environment_radius"":1,""atom_indices"":[0,1,2,16],""fragment_smiles"":""C[C@H](N)C""}]","[""C[C@H](N)C""]",2.1351730823516846,2.14632248878479,-0.011149406433105469,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,106
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1292,1,1292,1,False,"[1, 2, 3]","[{""center_atom"":2,""environment_radius"":1,""atom_indices"":[1,2,3],""fragment_smiles"":""CCC""}]","[""CCC""]",2.1351730823516846,2.1167216300964355,0.018451452255249023,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,22
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1362,1,1362,1,False,"[9, 10, 11, 12, 13]","[{""center_atom"":10,""environment_radius"":1,""atom_indices"":[9,10,11,12,13],""fragment_smiles"":""CS(=O)(=O)C""}]","[""CS(=O)(=O)C""]",2.1351730823516846,2.1316983699798584,0.003474712371826172,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,63
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1380,1,1380,5,True,"[6, 7, 17, 19, 23]","[{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""C""},{""center_atom"":7,""environment_radius"":0,""atom_indices"":[7],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""c""},{""center_atom"":19,""environment_radius"":0,""atom_indices"":[19],""fragment_smiles"":""c""},{""center_atom"":23,""environment_radius"":0,""atom_indices"":[23],""fragment_smiles"":""c""}]","[""C"", ""C"", ""c"", ""c"", ""c""]",2.1351730823516846,2.190265655517578,-0.055092573165893555,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,145
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1670,1,1670,1,False,"[18, 19, 20, 21]","[{""center_atom"":19,""environment_radius"":1,""atom_indices"":[18,19,20,21],""fragment_smiles"":""cc(F)c""}]","[""cc(F)c""]",2.1351730823516846,2.1174206733703613,0.017752408981323242,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,24
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1750,1,1750,2,True,"[19, 21, 22, 23]","[{""center_atom"":21,""environment_radius"":1,""atom_indices"":[19,21,22],""fragment_smiles"":""ccc""},{""center_atom"":22,""environment_radius"":1,""atom_indices"":[21,22,23],""fragment_smiles"":""ccc""}]","[""ccc"", ""ccc""]",2.1351730823516846,2.1428732872009277,-0.007700204849243164,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,100
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1803,1,1803,2,True,"[5, 6, 7, 8, 9, 13]","[{""center_atom"":7,""environment_radius"":1,""atom_indices"":[6,7,8,9],""fragment_smiles"":""C=C(C)C""},{""center_atom"":6,""environment_radius"":1,""atom_indices"":[5,6,7,13],""fragment_smiles"":""C=C(C)C""}]","[""C=C(C)C"", ""C=C(C)C""]",2.1351730823516846,2.180748224258423,-0.04557514190673828,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,144
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1832,1,1832,1,False,"[0, 1]","[{""center_atom"":0,""environment_radius"":1,""atom_indices"":[0,1],""fragment_smiles"":""CN""}]","[""CN""]",2.1351730823516846,2.1250298023223877,0.010143280029296875,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,45
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1840,1,1840,1,False,"[17, 22, 23, 24]","[{""center_atom"":23,""environment_radius"":1,""atom_indices"":[17,22,23,24],""fragment_smiles"":""cc(F)c""}]","[""cc(F)c""]",2.1351730823516846,2.1360268592834473,-0.0008537769317626953,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,80
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1854,1,1854,1,False,"[3, 4, 5, 8]","[{""center_atom"":4,""environment_radius"":1,""atom_indices"":[3,4,5,8],""fragment_smiles"":""CN(C)C""}]","[""CN(C)C""]",2.1351730823516846,2.123995065689087,0.011178016662597656,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,43
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1873,1,1873,3,True,"[18, 21, 22]","[{""center_atom"":18,""environment_radius"":0,""atom_indices"":[18],""fragment_smiles"":""c""},{""center_atom"":21,""environment_radius"":0,""atom_indices"":[21],""fragment_smiles"":""c""},{""center_atom"":22,""environment_radius"":0,""atom_indices"":[22],""fragment_smiles"":""c""}]","[""c"", ""c"", ""c""]",2.1351730823516846,2.147810697555542,-0.012637615203857422,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,111
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1910,1,1910,1,False,"[2, 3, 4, 14]","[{""center_atom"":3,""environment_radius"":1,""atom_indices"":[2,3,4,14],""fragment_smiles"":""C[C@@H](N)C""}]","[""C[C@@H](N)C""]",2.1351730823516846,2.1154918670654297,0.019681215286254883,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,21
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1923,1,1923,1,False,"[3, 14, 15]","[{""center_atom"":14,""environment_radius"":1,""atom_indices"":[3,14,15],""fragment_smiles"":""CCO""}]","[""CCO""]",2.1351730823516846,2.1545872688293457,-0.019414186477661133,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,121
2773,42,dpp4_01,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,r1_b1928,1,1928,2,True,"[20, 24]","[{""center_atom"":20,""environment_radius"":0,""atom_indices"":[20],""fragment_smiles"":""F""},{""center_atom"":24,""environment_radius"":0,""atom_indices"":[24],""fragment_smiles"":""F""}]","[""F"", ""F""]",2.1351730823516846,2.1113245487213135,0.023848533630371094,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,19
