epoch,corrections_enabled,shrinkage_learnable,train_main_mse,train_total_loss,val_mse,val_rmse,val_mae,val_r2,val_pearson,val_spearman,drug_gate_mean,drug_gate_std,joint_gate_mean,joint_gate_std,gradient_norm_mean_before_clip,gradient_norm_max_before_clip,gradient_clip_norm,epoch_duration_sec,validation_duration_sec,configured_concurrency,lr,train_protein_aux,train_drug_utility,train_joint_utility,train_gate_prior,effective_drug_gate_mean,effective_joint_gate_mean,drug_contribution_rms_mean,joint_contribution_rms_mean,drug_availability_fraction,joint_availability_fraction,joint_attention_confidence_mean,drug_prediction_shift_mean,joint_prediction_shift_mean,protein_expert0_mean,drug_expert0_mean,protein_expert1_mean,drug_expert1_mean,protein_expert2_mean,drug_expert2_mean,protein_expert3_mean,drug_expert3_mean
1,False,False,1.0455112205597694,1.1500623530020553,0.7312701940536499,0.8551433682441711,0.6723086833953857,0.17290311558678295,0.6423842476079034,0.6505565446592915,0.30000001198231374,0.0,0.30000001198231374,0.0,10.603919493796036,46.14481735229492,5.0,1.4714233307167888,0.01448558084666729,5,5.9260857797183374e-05,0.10455112482289698,0.0,0.0,0.0,0.0,0.0,9.99999974962673e-05,9.99999974962673e-05,0.0,0.0,0.030829541960656338,0.0,0.0,0.10751630496291249,0.2384604464844253,0.22771858825251445,0.33957846599307784,0.2791112294280566,0.18723770199548817,0.3856538842316145,0.23472338086176361
2,False,False,0.5874951030640843,0.6462446144876961,0.5426189303398132,0.7366267442703247,0.5621097683906555,0.3862754048867979,0.671398239521778,0.6320479290304637,0.30000001198231374,0.0,0.30000001198231374,0.0,10.680150207849536,24.07924461364746,5.0,0.5324103506281972,0.014727804809808731,5,5.9260857797183374e-05,0.05874951105146649,0.0,0.0,0.0,0.0,0.0,9.99999974962673e-05,9.99999974962673e-05,0.0,0.0,0.03005926014834403,0.0,0.0,0.05520655133451664,0.2384604464844253,0.12271919493572106,0.3395784655019994,0.17658328850409274,0.18723770003117443,0.6454909675275997,0.2347233852814695
3,False,False,0.49519097412160445,0.5447100718591044,0.4332474172115326,0.658215343952179,0.49108192324638367,0.5099791445896007,0.7284974930176401,0.7064632510965849,0.30000001198231374,0.0,0.30000001198231374,0.0,9.250162341690457,22.38019561767578,5.0,0.764325937256217,0.015238632448017597,5,5.9260857797183374e-05,0.049519098107727005,0.0,0.0,0.0,0.0,0.0,9.99999974962673e-05,9.99999974962673e-05,0.0,0.0,0.030386204669207918,0.0,0.0,0.03319967216615451,0.23846043985486645,0.08191835689986648,0.3395784743414112,0.12965994932133432,0.18723769904901758,0.7552220288560516,0.23472338577254792
4,False,False,0.4505672688403164,0.49562399278094665,0.3985728621482849,0.6313262581825256,0.4605291783809662,0.5491975317549886,0.7525230569738646,0.7378138400000076,0.30000001198231374,0.0,0.30000001198231374,0.0,8.817734399121772,17.69613265991211,5.0,0.7294397801160812,0.01923457905650139,5,5.9260857797183374e-05,0.04505672747792962,0.0,0.0,0.0,0.0,0.0,9.99999974962673e-05,9.99999974962673e-05,0.0,0.0,0.0304046372981813,0.0,0.0,0.031319703642052554,0.23846044402903313,0.061474193382459616,0.3395784716404798,0.15250709349045916,0.1872377022410274,0.7546990082266402,0.2347233838082342
5,False,False,0.4396501785080907,0.48361519448666324,0.4102301597595215,0.6404921412467957,0.4731666147708893,0.5360126821860561,0.7335752675582963,0.707339791760027,0.30000001198231374,0.0,0.30000001198231374,0.0,8.053693959445344,17.502988815307617,5.0,0.7367726750671864,0.018902155570685863,5,5.9260857797183374e-05,0.04396501819609859,0.0,0.0,0.0,0.0,0.0,9.99999974962673e-05,9.99999974962673e-05,0.0,0.0,0.03036637921902964,0.0,0.0,0.02694725057246388,0.23846044329241547,0.05795393848885714,0.339578465010921,0.10391649821759744,0.18723769880347838,0.8111823108488451,0.23472338184392047
6,True,False,0.39727357926132995,0.44213642049523266,0.3056550920009613,0.5528607964515686,0.4059288501739502,0.6542914382650569,0.8090124210596052,0.812113088554373,0.30000001198231374,0.0,0.30000001198231374,0.0,7.882730761468103,21.0180606842041,5.0,0.7564347246661782,0.021474089473485947,5,5.9260857797183374e-05,0.04298856983155043,0.0009980857373243074,0.0008761851645979252,0.0,0.30000001198231374,0.25396499034673375,0.2999550311621873,0.2539257440950058,1.0,0.8465499485066942,0.057265603763313175,0.12649238723436665,0.06581747814260969,0.02729755652306868,0.15367257128537745,0.046117452158373,0.35276806956093787,0.13354131932361732,0.3299860423919961,0.793043674818642,0.1635733220407818
7,True,False,0.284827103360674,0.3289773305523162,0.3052489757537842,0.5524933934211731,0.39668357372283936,0.6547507211205146,0.8238658274653426,0.8282876247132758,0.30000001198231374,0.0,0.30000001198231374,0.0,9.109590066326389,26.183147430419922,5.0,0.6801828285679221,0.019981629215180874,5,5.9260857797183374e-05,0.042548821066975225,0.0009555423254124153,0.0006458641407075199,0.0,0.30000001198231374,0.25458291237435304,0.3000045016668852,0.2545056082807044,1.0,0.8486096807415036,0.08448438381682218,0.22102161146216978,0.06070808585959532,0.023113067130472828,0.07442739473926296,0.03732665808512671,0.27346028923128957,0.09676639095762117,0.42089272110150355,0.8427938820773123,0.23121959075377727
8,True,False,0.24331620663987621,0.2887203666687503,0.29947808384895325,0.5472459197044373,0.3874877393245697,0.6612778552582446,0.8307684901988642,0.823967470301999,0.30000001198231374,0.0,0.30000001198231374,0.0,12.103248991018466,34.939693450927734,5.0,0.7262219041585922,0.01919260062277317,5,5.9260857797183374e-05,0.0437214759424958,0.0008595425822128504,0.0008231418194819,0.0,0.30000001198231374,0.2544284301486737,0.3001294126225795,0.2543439690779461,1.0,0.8480947476828012,0.09913546700187864,0.24587429269580469,0.08765605954505143,0.023967246501011164,0.05459244342100731,0.036989662968903686,0.24612135155439133,0.10503989267791214,0.47903570063205014,0.8340031960720137,0.220250513231963
9,True,False,0.18961852439031787,0.23209705872098646,0.362016886472702,0.6016783714294434,0.4676913022994995,0.5905438554430481,0.8173011031811631,0.806548804201876,0.30000001198231374,0.0,0.30000001198231374,0.0,6.927681683266322,24.626272201538086,5.0,0.6921972641721368,0.021170008927583694,5,5.9260857797183374e-05,0.041114014950336314,0.0007953389839582859,0.0005691804208319891,0.0,0.30000001198231374,0.2555097890317624,0.30023683725744027,0.25541096318025913,1.0,0.8516992790937178,0.1264019584557546,0.28295186152787216,0.0707103184642065,0.021603044885931004,0.052917480284595586,0.032131613927570114,0.22644454124167823,0.08913733349033046,0.47306932995420037,0.8571280117015269,0.2475686527550773
10,True,False,0.1689097646673725,0.21157844396870118,0.27929800748825073,0.5284865498542786,0.3736496567726135,0.6841023959597772,0.8375273171130349,0.8281377193357427,0.30000001198231374,0.0,0.30000001198231374,0.0,8.473532259280109,27.691253662109375,5.0,0.7870953967794776,0.019325989298522472,5,5.9260857797183374e-05,0.0412818996310541,0.0007340918704157602,0.0006526892485162272,0.0,0.30000001198231374,0.2572090706790881,0.3003348872050198,0.2571045394783531,1.0,0.8573635427394438,0.1427146008527856,0.2985031391147727,0.08155869332695596,0.02034705186725031,0.053405227609569575,0.028315193222185366,0.2621458222519848,0.07822166645686486,0.4710334160055363,0.873116088576469,0.21341553800015198
