epoch,corrections_enabled,shrinkage_learnable,train_main_mse,train_total_loss,val_mse,val_rmse,val_mae,val_r2,val_pearson,val_spearman,drug_gate_mean,drug_gate_std,joint_gate_mean,joint_gate_std,gradient_norm_mean_before_clip,gradient_norm_max_before_clip,gradient_clip_norm,epoch_duration_sec,validation_duration_sec,configured_concurrency,lr,train_protein_aux,train_drug_utility,train_joint_utility,train_gate_prior,effective_drug_gate_mean,effective_joint_gate_mean,drug_contribution_rms_mean,joint_contribution_rms_mean,drug_availability_fraction,joint_availability_fraction,joint_attention_confidence_mean,drug_prediction_shift_mean,joint_prediction_shift_mean,protein_expert0_mean,drug_expert0_mean,protein_expert1_mean,drug_expert1_mean,protein_expert2_mean,drug_expert2_mean,protein_expert3_mean,drug_expert3_mean
1,False,False,0.9239924820135206,1.0163917339827706,0.5421899557113647,0.7363355159759521,0.590080201625824,0.37795934179124324,0.6302359188526897,0.6230640468990702,0.4999999701516153,0.0,0.4999999701516153,0.0,13.13311025913323,58.308807373046875,5.0,2.521026214584708,0.05728995893150568,1,1.879113678221844e-05,0.09239924969828156,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.03093106359135914,0.0,0.0,0.21073730197043716,0.23763742906294305,0.2674448103833481,0.3404998674888945,0.33456662854602937,0.18746684286657037,0.1872512670843212,0.23439585929184706
2,False,False,0.5723548836925483,0.629590371538228,0.4534079134464264,0.6733556985855103,0.5402707457542419,0.47981670412912925,0.7137660116928894,0.6972744094171276,0.4999999701516153,0.0,0.4999999701516153,0.0,20.89988727363221,80.0795669555664,5.0,1.7279346119612455,0.04873599577695131,1,1.879113678221844e-05,0.05723548923714575,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.03057116558722526,0.0,0.0,0.2695688416453012,0.23763742801886376,0.261354360919463,0.3404998673046452,0.2752432334920538,0.18746684271302927,0.1938335611180262,0.2343958599674278
3,False,False,0.49798867649973083,0.5477875423363838,0.39115357398986816,0.6254227161407471,0.47293487191200256,0.5512395011829023,0.7502863249897302,0.7266031786542301,0.4999999701516153,0.0,0.4999999701516153,0.0,25.201670709066573,64.43788146972656,5.0,1.855234389193356,0.04867248609662056,1,1.879113678221844e-05,0.0497988685025099,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.0305279490875252,0.0,0.0,0.28444051466179776,0.2376374282645295,0.21912268097409263,0.34049986779597663,0.26809816929189767,0.18746684302011143,0.2283386315714754,0.2343958589233485
4,False,False,0.465762251741428,0.5123384775174518,0.4973584711551666,0.7052364349365234,0.5697492957115173,0.4293933294502519,0.7016343516550776,0.6500994152114243,0.4999999701516153,0.0,0.4999999701516153,0.0,24.65208791765216,179.13711547851562,5.0,1.821751776151359,0.048641446977853775,1,1.879113678221844e-05,0.04657622597946573,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.03045940322399385,0.0,0.0,0.30036114172368,0.2376374289401102,0.19713472275928023,0.3404998665062316,0.2514726167361433,0.1874668437571086,0.2510315186580636,0.23439585947609637
5,False,False,0.46177151966561736,0.5079486724459468,0.5295079350471497,0.7276729345321655,0.5529314279556274,0.39250910859261545,0.7627894998653478,0.7433692379101263,0.4999999701516153,0.0,0.4999999701516153,0.0,29.034627734601404,93.13824462890625,5.0,1.870705148205161,0.04922283813357353,1,1.879113678221844e-05,0.04617715253466371,0.0,0.0,0.0,0.0,0.0,9.999999746254183e-05,9.999999746254183e-05,0.0,0.0,0.030509370034162313,0.0,0.0,0.3058827154296136,0.23763742887869377,0.18882795994825918,0.34049986669048093,0.24603117580944456,0.1874668431429443,0.2592581471851473,0.23439585923043063
6,True,False,0.4325109810972877,0.4807599739338061,0.2916855216026306,0.5400791764259338,0.3967910408973694,0.6653566439085661,0.8159663406230627,0.7882821125543149,0.4999999701516153,0.0,0.4999999701516153,0.0,20.399758682368898,71.80679321289062,5.0,1.8346095327287912,0.049533610232174397,1,1.879113678221844e-05,0.04548407400709215,0.0015648335620515252,0.0012000872360291473,0.0,0.4999999701516153,0.419113828987267,0.49979540492258756,0.4189889508384457,1.0,0.8382277176713034,0.056604785718971894,0.1626137825461284,0.07563405184939864,0.3043613373035626,0.09287234445259412,0.19391471175174624,0.5744969045176204,0.24831986519431773,0.12971378616424395,0.25340408611887205,0.20291696259313363
7,True,False,0.3031640445092853,0.34893198209224074,0.255117267370224,0.5050913691520691,0.36790576577186584,0.7073104996509927,0.841192442463773,0.8121891167833246,0.4999999701516153,0.0,0.4999999701516153,0.0,21.326693755458887,81.77119445800781,5.0,1.8719327505677938,0.04905447270721197,1,1.879113678221844e-05,0.0440082527286364,0.0009959727313212613,0.0007637114825335584,0.0,0.4999999701516153,0.4242658125623362,0.4997647708989123,0.4240764604899639,1.0,0.848531684698609,0.05981350393408294,0.20087881864560503,0.07699684277445554,0.3141100073769681,0.08105000058195752,0.20210719059448398,0.4376943223197579,0.23461795141867667,0.1932941165429793,0.2491648496886248,0.2879615627202344
8,True,False,0.25143429737524664,0.29704929473687547,0.2412208467721939,0.4911423921585083,0.3595605194568634,0.7232534867095373,0.8536228050132826,0.8212263731644479,0.4999999701516153,0.0,0.4999999701516153,0.0,18.53939289336718,79.11369323730469,5.0,1.8158164527267218,0.04884632211178541,1,1.879113678221844e-05,0.04404712611178895,0.0008175924395706211,0.0007502782119088746,0.0,0.4999999701516153,0.42503861002796767,0.49979853838881777,0.42481877470925444,1.0,0.8500772797527048,0.05977332588939677,0.2284145578166248,0.08725287480061966,0.32764560822541416,0.0714344720690598,0.1857381925209474,0.45267752812487266,0.21306047072304948,0.19852795083764777,0.273555728960504,0.27736004807788156
9,True,False,0.2111027254648641,0.25488346918365623,0.2534695267677307,0.5034575462341309,0.36018896102905273,0.7092009053947115,0.850914818159385,0.8310874054458627,0.4999999701516153,0.0,0.4999999701516153,0.0,19.084534056956837,63.788021087646484,5.0,1.9736555144190788,0.055468362756073475,1,1.879113678221844e-05,0.042268008225928994,0.0008448876498492808,0.0006678473695255922,0.0,0.4999999701516153,0.43843376722488125,0.49984327964350345,0.4381785699843378,1.0,0.8768675940236991,0.07100891784439992,0.2772882682708414,0.08085477223167832,0.30953328582443324,0.06388449804000422,0.1957503598354208,0.4344270258819486,0.20572386655163852,0.21264501326726554,0.288992484717686,0.28904346483752386
10,True,False,0.19392395900857012,0.23838776503562437,0.24143774807453156,0.49136316776275635,0.34180834889411926,0.7230046500123019,0.8615017286964389,0.8342763610900327,0.4999999701516153,0.0,0.4999999701516153,0.0,17.50937987479397,93.4868392944336,5.0,1.9651306634768844,0.0529040927067399,1,1.879113678221844e-05,0.04307191012861924,0.0007743737293289286,0.0006175223870249321,0.0,0.4999999701516153,0.4278722010218931,0.4998680902841716,0.4276144074632113,1.0,0.8557444616177228,0.07381922249201953,0.28704374914989833,0.07394579508942098,0.29204196355073864,0.05676664649242596,0.19566671839698818,0.4307020753391743,0.2201426973175843,0.1925789135623875,0.29214862042760675,0.3199523621647091
