candidate_rank,trial_number,stage1_val_mse,mean_val_mse,std_val_mse,min_val_mse,max_val_mse
1,19,0.3170429159010653,0.405791333774226,0.05012051916945229,0.3264946793574879,0.4484006399654843
3,29,0.327205398051547,0.412176341871073,0.05115167545298235,0.3341698893095303,0.46696037240306776
4,15,0.3273680590405208,0.41295357590620363,0.0574103443456081,0.320974691580195,0.4650659825708899
2,10,0.3270176122578808,0.41381891963127587,0.05597512914286874,0.3305454301549129,0.4853335364165846
5,23,0.32821172986963704,0.4185077027009054,0.05260765787302829,0.33577125545289893,0.471573309637141
