epoch,optimizer_steps,corrections_enabled,shrinkage_learnable,train_main_mse,train_total_loss,train_protein_aux,train_drug_utility,train_joint_utility,train_gate_prior,drug_gate_mean,joint_gate_mean,drug_contribution_rms_mean,joint_contribution_rms_mean,joint_attention_confidence_mean,gradient_norm_last_before_clip,epoch_duration_sec,lr
11,484,True,True,0.14542972454730674,0.18568881057549416,0.03908642945932732,0.0006517357231304856,0.0005209210374181989,0.0,0.3001574558597844,0.2999493177299073,0.3005967779878327,0.25561156257412043,0.2046112606682762,14.0369291305542,0.9283934012055397,5.9260857797183374e-05
12,528,True,True,0.1331450145703724,0.17326173765045444,0.03908800223443941,0.0006177933853523644,0.0004109283598117044,0.0,0.3003639574735293,0.2999246035334095,0.30090230610926916,0.2545122651472618,0.21619372861375888,13.217082977294922,0.9613395491614938,5.9260857797183374e-05
13,572,True,True,0.1402068252850215,0.18125140914150065,0.04006904199466867,0.0005511816589051258,0.000424359762181185,0.0,0.30052105304870713,0.2998796363965381,0.3011377376208355,0.2559867123597974,0.21676385097455514,12.118306159973145,0.91182014439255,5.9260857797183374e-05
14,616,True,True,0.11781408228557805,0.15748801466320725,0.038771568664866495,0.0005115239301505318,0.0003908401862244611,0.0,0.30074233506674203,0.2998572658039455,0.3014587384460207,0.25250796191837654,0.22143973110816645,3.7365076541900635,0.8949803365394473,5.9260857797183374e-05
15,660,True,True,0.11151856677845158,0.1507702580200736,0.038398960807447695,0.0004819870480887721,0.00037074241446051714,0.0,0.30092959364441557,0.29980991568498305,0.3017303447537675,0.2544132565231131,0.2374338771821444,5.162174701690674,0.9230819381773472,5.9260857797183374e-05
16,704,True,True,0.10800817404634205,0.1473201395231079,0.03843795044869561,0.0004839584378060793,0.0003900565290967996,0.0,0.30112047467126857,0.29980290963509604,0.3020103215913329,0.2554955154044767,0.24403116602438518,5.888065338134766,0.9185188785195351,5.9260857797183374e-05
17,748,True,True,0.1097695199840558,0.14936788147466518,0.03870589510036254,0.00048502627995269547,0.0004074404047749362,0.0,0.3012835440376026,0.2997412992822019,0.30224912741792104,0.25220168767489554,0.2612778799137483,8.131717681884766,0.995520943775773,5.9260857797183374e-05
18,792,True,True,0.09643704796413459,0.13581778377219308,0.03856015884614017,0.0004757538415509045,0.0003448225479781073,0.0,0.30151490171248846,0.29973057018820665,0.30258799545007453,0.25381913272817774,0.2805924431064522,8.435586929321289,1.0165759762749076,5.9260857797183374e-05
19,836,True,True,0.09621805250322264,0.1358608158914526,0.03875374916189958,0.00048526965031817456,0.00040374446609356396,0.0,0.3016908881555083,0.29975783433718156,0.30284579033203346,0.255148474249305,0.29156078537405505,6.686539649963379,1.0304992534220219,5.9260857797183374e-05
20,880,True,True,0.08722151912617158,0.1260757844262376,0.038052226789228503,0.0004385115623565137,0.0003635265833239437,0.0,0.30191863713778616,0.2997189429620522,0.3031777333061144,0.2543623312431855,0.30130105580915584,4.397333145141602,0.998682121746242,5.9260857797183374e-05
21,924,True,True,0.084424409146155,0.1235995798539995,0.03841327953501982,0.00042131976927256126,0.0003405719304227583,0.0,0.30210451627525664,0.29964124068773657,0.30344620019229707,0.25321146524472654,0.3109844629402587,7.826711177825928,1.0442615561187267,5.9260857797183374e-05
22,968,True,True,0.08048036620370154,0.11951234993674976,0.03824032843751068,0.00043009613962228393,0.00036155872849931924,0.0,0.30226243518123636,0.29962205577317963,0.30367764590924023,0.2580490925661975,0.32178933862052667,3.7906739711761475,0.8560255197808146,5.9260857797183374e-05
23,1012,True,True,0.07293681832607413,0.11177731225561932,0.03812884666318503,0.00036383956795278904,0.0003478077501183684,0.0,0.3023858522620822,0.2996030708447803,0.30385991497844556,0.2519840594022402,0.3355340493357315,4.067702770233154,0.9766344372183084,5.9260857797183374e-05
24,1056,True,True,0.06782968123327555,0.10667505493307647,0.038161187095845,0.00036496185237747336,0.0003192245625137471,0.0,0.30254004038588217,0.29959079465236726,0.304084464182202,0.2568349858891693,0.33775553546827103,6.198528289794922,1.098121702671051,5.9260857797183374e-05
25,1100,True,True,0.06876624837985247,0.10758626942509054,0.03809127826250356,0.00036460013017817404,0.0003641419209828053,0.0,0.30266986458988515,0.299603665988453,0.3042763907084859,0.25555553842098155,0.3409451736769348,4.938187122344971,1.0707628251984715,5.9260857797183374e-05
26,1144,True,True,0.0652938553914992,0.10438608726653818,0.03843858680230076,0.00034641004628036676,0.00030723441056497436,0.0,0.30282807118016547,0.2996038766359535,0.30449701688197645,0.2533973428345827,0.35130835490840634,3.0162887573242188,1.0346111748367548,5.9260857797183374e-05
27,1188,True,True,0.06543359802575735,0.10489096657500299,0.03875128418110443,0.00035301138759737035,0.0003530731680316013,0.0,0.30297754578671215,0.2996093976639515,0.3047116322935251,0.25653608207276185,0.3620955556297921,6.078636169433594,1.084348127245903,5.9260857797183374e-05
28,1232,True,True,0.05953351480518916,0.09827567872870412,0.038089011635616545,0.00034008879156632426,0.00031306426604600803,0.0,0.30315462484542016,0.2995680473016738,0.3049657386947615,0.25596329557994535,0.34695932214285036,12.168492317199707,1.070917815901339,5.9260857797183374e-05
29,1276,True,True,0.052364964993301816,0.09064367945244542,0.0376681727577193,0.00029898089905169693,0.00031156117003018527,0.0,0.30329007737867847,0.2995522447841244,0.30515620461707077,0.2515229086905148,0.3598381005337726,3.1572444438934326,1.0251491973176599,5.9260857797183374e-05
30,1320,True,True,0.05387517013692852,0.09205382238043115,0.03755143010740972,0.00030295226373226947,0.00032427022027370166,0.0,0.3034242899289769,0.2995199897510241,0.3053514361596477,0.2532241560258119,0.37276012373881956,2.8266987800598145,0.9845680175349116,5.9260857797183374e-05
31,1364,True,True,0.05686973815994103,0.095573475790602,0.038065294328414705,0.0003210187481935294,0.0003174245693367223,0.0,0.30358873134135683,0.2994722922786323,0.3055768372390918,0.25275026363368674,0.38589196733047587,2.278583288192749,1.037180444225669,5.9260857797183374e-05
32,1408,True,True,0.051271977720549075,0.0896386350217899,0.03776336635345055,0.0003021578424537317,0.0003011334140071685,0.0,0.30374595897962076,0.2994121927411987,0.30579467770686186,0.2490221502288257,0.39184599132517206,7.5352559089660645,0.9969813916832209,5.9260857797183374e-05
33,1452,True,True,0.04724115106820243,0.08561887053099085,0.03785335703786856,0.00027050906113858394,0.00025385347290226185,0.0,0.30387831060971504,0.29937911076619655,0.30598232043679335,0.2567578476342835,0.38743358719361803,8.754557609558105,0.8223739396780729,5.9260857797183374e-05
