training_dataset,compound_id,feature_key,channel_radius,bit_id,canonical_smiles,representative_smiles,observed_pkoff,observed_pkoff_sd,n_measurements,source,occurrence_count,collision_or_repetition,atom_indices_json,occurrences_json,fragment_smiles_json,n_seeds,mean_delta_pkoff,sd_delta_pkoff,median_delta_pkoff,positive_seed_fraction,sign_consistency,mean_rank,top10_seed_fraction,delta_by_seed_json
2773,factor_xa_06,r3_b983,3,983,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc(Cl)cc1)C(=O)c1nccs1,0.721246399,0.0,1,10.1093/nar/gkv1072,1,False,"[0, 1, 2, 3, 4, 5]","[{""center_atom"":3,""environment_radius"":2,""atom_indices"":[0,1,2,3,4,5],""fragment_smiles"":""CCNC(=N)N""}]","[""CCNC(=N)N""]",5,0.045377492904663086,0.018451327492573,0.04993605613708496,1.0,1.0,8.4,0.8,"{""42"": 0.07011175155639648, ""142"": 0.04993605613708496, ""242"": 0.03428840637207031, ""342"": 0.051117897033691406, ""442"": 0.021433353424072266}"
2773,factor_xa_04,r3_b983,3,983,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1cccc2cccnc12)C(=O)c1nccs1,0.970616222,0.0,1,10.1093/nar/gkv1072,1,False,"[0, 1, 2, 3, 4, 5]","[{""center_atom"":3,""environment_radius"":2,""atom_indices"":[0,1,2,3,4,5],""fragment_smiles"":""CCNC(=N)N""}]","[""CCNC(=N)N""]",5,0.04463095664978027,0.016063095052895136,0.04127979278564453,1.0,1.0,9.4,0.8,"{""42"": 0.04127979278564453, ""142"": 0.06583094596862793, ""242"": 0.054639577865600586, ""342"": 0.03715324401855469, ""442"": 0.024251222610473633}"
2773,factor_xa_05,r3_b1066,3,1066,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,1.886056648,0.0,1,10.1093/nar/gkv1072,2,True,"[19, 20, 21, 22, 23, 24, 25]","[{""center_atom"":21,""environment_radius"":2,""atom_indices"":[19,20,21,22,23,25],""fragment_smiles"":""cccc(C)c""},{""center_atom"":25,""environment_radius"":2,""atom_indices"":[19,20,21,23,24,25],""fragment_smiles"":""cccc(C)c""}]","[""cccc(C)c"", ""cccc(C)c""]",5,0.039996337890625,0.019828838726840988,0.036035776138305664,1.0,1.0,8.8,0.8,"{""42"": 0.03229689598083496, ""142"": 0.03647494316101074, ""242"": 0.0737607479095459, ""342"": 0.036035776138305664, ""442"": 0.021413326263427734}"
2773,factor_xa_05,r3_b983,3,983,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,1.886056648,0.0,1,10.1093/nar/gkv1072,1,False,"[0, 1, 2, 3, 4, 5]","[{""center_atom"":3,""environment_radius"":2,""atom_indices"":[0,1,2,3,4,5],""fragment_smiles"":""CCNC(=N)N""}]","[""CCNC(=N)N""]",5,0.03956413269042969,0.012057423549773542,0.04323148727416992,1.0,1.0,8.8,0.8,"{""42"": 0.03511929512023926, ""142"": 0.05218029022216797, ""242"": 0.04627561569213867, ""342"": 0.04323148727416992, ""442"": 0.021013975143432617}"
2773,factor_xa_03,r3_b983,3,983,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[0, 1, 2, 3, 4, 5]","[{""center_atom"":3,""environment_radius"":2,""atom_indices"":[0,1,2,3,4,5],""fragment_smiles"":""CCNC(=N)N""}]","[""CCNC(=N)N""]",5,0.03890185356140137,0.018604206351886463,0.037817955017089844,1.0,1.0,14.8,0.6,"{""42"": 0.041205406188964844, ""142"": 0.06775856018066406, ""242"": 0.037817955017089844, ""342"": 0.030682086944580078, ""442"": 0.017045259475708008}"
2773,factor_xa_04,r3_b1040,3,1040,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1cccc2cccnc12)C(=O)c1nccs1,0.970616222,0.0,1,10.1093/nar/gkv1072,1,False,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29]","[{""center_atom"":19,""environment_radius"":3,""atom_indices"":[14,15,16,17,18,19,20,21,22,23,24,26,27,28,29],""fragment_smiles"":""cnc1c(S(=O)(=O)N(C)C)cccc1c""}]","[""cnc1c(S(=O)(=O)N(C)C)cccc1c""]",5,0.03861889839172363,0.017178744952953753,0.04343461990356445,1.0,1.0,14.6,0.6,"{""42"": 0.02598428726196289, ""142"": 0.05863332748413086, ""242"": 0.048686981201171875, ""342"": 0.04343461990356445, ""442"": 0.016355276107788086}"
2773,factor_xa_06,r3_b1917,3,1917,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc(Cl)cc1)C(=O)c1nccs1,0.721246399,0.0,1,10.1093/nar/gkv1072,2,True,"[9, 10, 29, 30]","[{""center_atom"":10,""environment_radius"":1,""atom_indices"":[9,10],""fragment_smiles"":""C=O""},{""center_atom"":30,""environment_radius"":1,""atom_indices"":[29,30],""fragment_smiles"":""C=O""}]","[""C=O"", ""C=O""]",5,0.03695063591003418,0.01914975711903749,0.042966365814208984,1.0,1.0,17.6,0.6,"{""42"": 0.042966365814208984, ""142"": 0.04371476173400879, ""242"": 0.06247282028198242, ""342"": 0.017747879028320312, ""442"": 0.01785135269165039}"
2773,factor_xa_07,r3_b983,3,983,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(N)=N)C(=O)c1nccs1,-0.491361694,0.0,1,10.1093/nar/gkv1072,2,True,"[0, 1, 2, 3, 4, 5, 28, 29, 30, 31, 32, 33]","[{""center_atom"":3,""environment_radius"":2,""atom_indices"":[0,1,2,3,4,5],""fragment_smiles"":""CCNC(=N)N""},{""center_atom"":30,""environment_radius"":2,""atom_indices"":[28,29,30,31,32,33],""fragment_smiles"":""CCNC(=N)N""}]","[""CCNC(=N)N"", ""CCNC(=N)N""]",5,0.036880779266357425,0.014826335258382483,0.029612064361572266,1.0,1.0,11.8,0.6,"{""42"": 0.05157661437988281, ""142"": 0.02567005157470703, ""242"": 0.05422639846801758, ""342"": 0.029612064361572266, ""442"": 0.023318767547607422}"
2773,factor_xa_02,r3_b1452,3,1452,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,1,False,"[3, 8, 9]","[{""center_atom"":9,""environment_radius"":1,""atom_indices"":[3,8,9],""fragment_smiles"":""cnc""}]","[""cnc""]",5,0.03617916107177734,0.02629447534304831,0.027612924575805664,1.0,1.0,16.4,0.4,"{""42"": 0.007309913635253906, ""142"": 0.050137996673583984, ""242"": 0.0742647647857666, ""342"": 0.021570205688476562, ""442"": 0.027612924575805664}"
2773,factor_xa_05,r2_b1066,2,1066,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,1.886056648,0.0,1,10.1093/nar/gkv1072,2,True,"[19, 20, 21, 22, 23, 24, 25]","[{""center_atom"":21,""environment_radius"":2,""atom_indices"":[19,20,21,22,23,25],""fragment_smiles"":""cccc(C)c""},{""center_atom"":25,""environment_radius"":2,""atom_indices"":[19,20,21,23,24,25],""fragment_smiles"":""cccc(C)c""}]","[""cccc(C)c"", ""cccc(C)c""]",5,0.03559622764587402,0.0407294064458488,0.018196821212768555,1.0,1.0,26.4,0.4,"{""42"": 0.009731292724609375, ""142"": 0.018196821212768555, ""242"": 0.008125782012939453, ""342"": 0.03626871109008789, ""442"": 0.10565853118896484}"
2773,factor_xa_03,r3_b1729,3,1729,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[15, 16, 17, 18, 19, 20, 21, 27, 28]","[{""center_atom"":19,""environment_radius"":2,""atom_indices"":[15,16,17,18,19,20,21,27,28],""fragment_smiles"":""ccc(S(N)(=O)=O)cc""}]","[""ccc(S(N)(=O)=O)cc""]",5,0.03536214828491211,0.035575773429667175,0.02597355842590332,0.8,0.8,43.0,0.4,"{""42"": 0.024252653121948242, ""142"": 0.08773422241210938, ""242"": 0.04771089553833008, ""342"": -0.008860588073730469, ""442"": 0.02597355842590332}"
2773,factor_xa_04,r3_b1917,3,1917,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1cccc2cccnc12)C(=O)c1nccs1,0.970616222,0.0,1,10.1093/nar/gkv1072,2,True,"[9, 10, 32, 33]","[{""center_atom"":10,""environment_radius"":1,""atom_indices"":[9,10],""fragment_smiles"":""C=O""},{""center_atom"":33,""environment_radius"":1,""atom_indices"":[32,33],""fragment_smiles"":""C=O""}]","[""C=O"", ""C=O""]",5,0.03488316535949707,0.0143824010503933,0.030768394470214844,1.0,1.0,15.0,0.4,"{""42"": 0.03257393836975098, ""142"": 0.030768394470214844, ""242"": 0.059323787689208984, ""342"": 0.030644893646240234, ""442"": 0.021104812622070312}"
2773,factor_xa_03,r3_b1917,3,1917,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,2,True,"[9, 10, 32, 33]","[{""center_atom"":10,""environment_radius"":1,""atom_indices"":[9,10],""fragment_smiles"":""C=O""},{""center_atom"":33,""environment_radius"":1,""atom_indices"":[32,33],""fragment_smiles"":""C=O""}]","[""C=O"", ""C=O""]",5,0.03361730575561524,0.014956267930196698,0.029851675033569336,1.0,1.0,18.4,0.2,"{""42"": 0.029189348220825195, ""142"": 0.03384256362915039, ""242"": 0.057962894439697266, ""342"": 0.017240047454833984, ""442"": 0.029851675033569336}"
2773,factor_xa_04,r3_b632,3,632,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1cccc2cccnc12)C(=O)c1nccs1,0.970616222,0.0,1,10.1093/nar/gkv1072,1,False,"[11, 12, 13, 15, 29, 30, 31]","[{""center_atom"":30,""environment_radius"":2,""atom_indices"":[11,12,13,15,29,30,31],""fragment_smiles"":""CN(C)C(=O)CN""}]","[""CN(C)C(=O)CN""]",5,0.032856988906860354,0.026995138524022112,0.029235363006591797,0.8,0.8,36.8,0.4,"{""42"": 0.045565128326416016, ""142"": -0.0043866634368896484, ""242"": 0.06880831718444824, ""342"": 0.02506279945373535, ""442"": 0.029235363006591797}"
2773,factor_xa_07,r3_b1066,3,1066,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(N)=N)C(=O)c1nccs1,-0.491361694,0.0,1,10.1093/nar/gkv1072,2,True,"[12, 13, 14, 15, 16, 17, 18]","[{""center_atom"":14,""environment_radius"":2,""atom_indices"":[12,13,14,15,16,18],""fragment_smiles"":""cccc(C)c""},{""center_atom"":18,""environment_radius"":2,""atom_indices"":[12,13,14,16,17,18],""fragment_smiles"":""cccc(C)c""}]","[""cccc(C)c"", ""cccc(C)c""]",5,0.03235282897949219,0.023786869429022677,0.029713153839111328,0.8,0.8,28.4,0.6,"{""42"": 0.023440837860107422, ""142"": 0.04871320724487305, ""242"": 0.06075143814086914, ""342"": 0.029713153839111328, ""442"": -0.0008544921875}"
2773,factor_xa_03,r3_b632,3,632,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[11, 12, 13, 15, 29, 30, 31]","[{""center_atom"":30,""environment_radius"":2,""atom_indices"":[11,12,13,15,29,30,31],""fragment_smiles"":""CN(C)C(=O)CN""}]","[""CN(C)C(=O)CN""]",5,0.03116474151611328,0.018715097864908548,0.027644634246826172,1.0,1.0,24.4,0.4,"{""42"": 0.027644634246826172, ""142"": 0.014281749725341797, ""242"": 0.05707502365112305, ""342"": 0.042852163314819336, ""442"": 0.013970136642456055}"
2773,factor_xa_01,r2_b1019,2,1019,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,2,True,"[6, 17]","[{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,0.030971622467041014,0.0172234601919649,0.032293081283569336,1.0,1.0,15.2,0.6,"{""42"": 0.039023399353027344, ""142"": 0.023951292037963867, ""242"": 0.006687164306640625, ""342"": 0.032293081283569336, ""442"": 0.052903175354003906}"
2773,factor_xa_04,r2_b295,2,295,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1cccc2cccnc12)C(=O)c1nccs1,0.970616222,0.0,1,10.1093/nar/gkv1072,1,False,"[11, 12, 13, 14, 15, 30]","[{""center_atom"":13,""environment_radius"":2,""atom_indices"":[11,12,13,14,15,30],""fragment_smiles"":""CN(C)CCN""}]","[""CN(C)CCN""]",5,0.030939102172851562,0.021199782768138994,0.03508186340332031,1.0,1.0,22.8,0.6,"{""42"": 0.03508186340332031, ""142"": 0.016093730926513672, ""242"": 0.004754304885864258, ""342"": 0.03952908515930176, ""442"": 0.05923652648925781}"
2773,factor_xa_07,r3_b1917,3,1917,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(N)=N)C(=O)c1nccs1,-0.491361694,0.0,1,10.1093/nar/gkv1072,3,True,"[19, 20, 23, 24, 34, 35]","[{""center_atom"":20,""environment_radius"":1,""atom_indices"":[19,20],""fragment_smiles"":""C=O""},{""center_atom"":24,""environment_radius"":1,""atom_indices"":[23,24],""fragment_smiles"":""C=O""},{""center_atom"":35,""environment_radius"":1,""atom_indices"":[34,35],""fragment_smiles"":""C=O""}]","[""C=O"", ""C=O"", ""C=O""]",5,0.030747270584106444,0.009622194783456378,0.03517484664916992,1.0,1.0,12.0,0.6,"{""42"": 0.03517484664916992, ""142"": 0.03777289390563965, ""242"": 0.038811683654785156, ""342"": 0.01619887351989746, ""442"": 0.02577805519104004}"
2773,factor_xa_03,r3_b1110,3,1110,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[{""center_atom"":27,""environment_radius"":3,""atom_indices"":[16,19,20,21,22,23,24,25,26,27,28],""fragment_smiles"":""Sc1ccc2ccccc2c1""}]","[""Sc1ccc2ccccc2c1""]",5,0.030736923217773438,0.012545410719451084,0.03856372833251953,1.0,1.0,21.6,0.6,"{""42"": 0.014821529388427734, ""142"": 0.04185891151428223, ""242"": 0.03856372833251953, ""342"": 0.038881778717041016, ""442"": 0.01955866813659668}"
2773,factor_xa_06,r3_b632,3,632,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc(Cl)cc1)C(=O)c1nccs1,0.721246399,0.0,1,10.1093/nar/gkv1072,1,False,"[11, 12, 13, 15, 26, 27, 28]","[{""center_atom"":27,""environment_radius"":2,""atom_indices"":[11,12,13,15,26,27,28],""fragment_smiles"":""CN(C)C(=O)CN""}]","[""CN(C)C(=O)CN""]",5,0.03063797950744629,0.02441318274986039,0.028725147247314453,1.0,1.0,29.2,0.4,"{""42"": 0.028725147247314453, ""142"": 0.005681753158569336, ""242"": 0.06652450561523438, ""342"": 0.04077577590942383, ""442"": 0.011482715606689453}"
2773,factor_xa_07,r3_b1769,3,1769,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(N)=N)C(=O)c1nccs1,-0.491361694,0.0,1,10.1093/nar/gkv1072,1,False,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 19, 20, 21]","[{""center_atom"":8,""environment_radius"":3,""atom_indices"":[5,6,7,8,9,10,11,12,13,19,20,21],""fragment_smiles"":""cCS(=O)(=O)N[C@H](CC)C(N)=O""}]","[""cCS(=O)(=O)N[C@H](CC)C(N)=O""]",5,0.03041949272155762,0.030166292880444708,0.01827859878540039,1.0,1.0,25.2,0.4,"{""42"": 0.031989097595214844, ""142"": 0.010567665100097656, ""242"": 0.08191657066345215, ""342"": 0.009345531463623047, ""442"": 0.01827859878540039}"
2773,factor_xa_02,r3_b1060,3,1060,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,1,False,"[2, 3, 4, 6, 8, 9]","[{""center_atom"":9,""environment_radius"":2,""atom_indices"":[2,3,4,6,8,9],""fragment_smiles"":""ccnc(N)c""}]","[""ccnc(N)c""]",5,0.03004322052001953,0.01739388925583083,0.02158498764038086,1.0,1.0,13.6,0.4,"{""42"": 0.017130374908447266, ""142"": 0.030841350555419922, ""242"": 0.05981874465942383, ""342"": 0.02158498764038086, ""442"": 0.02084064483642578}"
2773,factor_xa_03,r3_b873,3,873,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 29, 30, 31]","[{""center_atom"":29,""environment_radius"":3,""atom_indices"":[11,12,13,14,15,16,17,18,19,29,30,31],""fragment_smiles"":""cS(=O)(=O)N1CCN(C)C(=O)C1""}]","[""cS(=O)(=O)N1CCN(C)C(=O)C1""]",5,0.029644346237182616,0.01082522068542963,0.02962350845336914,1.0,1.0,24.4,0.2,"{""42"": 0.04263901710510254, ""142"": 0.02962350845336914, ""242"": 0.0342254638671875, ""342"": 0.012967348098754883, ""442"": 0.028766393661499023}"
2773,factor_xa_04,r3_b1702,3,1702,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1cccc2cccnc12)C(=O)c1nccs1,0.970616222,0.0,1,10.1093/nar/gkv1072,1,False,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 27, 28]","[{""center_atom"":20,""environment_radius"":3,""atom_indices"":[15,16,17,18,19,20,21,22,23,27,28],""fragment_smiles"":""nc1ccccc1S(N)(=O)=O""}]","[""nc1ccccc1S(N)(=O)=O""]",5,0.029513216018676756,0.022831621905099894,0.032575130462646484,1.0,1.0,33.0,0.2,"{""42"": 0.013873100280761719, ""142"": 0.06190037727355957, ""242"": 0.0024912357330322266, ""342"": 0.032575130462646484, ""442"": 0.03672623634338379}"
2773,factor_xa_01,r3_b1060,3,1060,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,1,False,"[9, 10, 11, 13, 15, 16]","[{""center_atom"":16,""environment_radius"":2,""atom_indices"":[9,10,11,13,15,16],""fragment_smiles"":""ccnc(N)c""}]","[""ccnc(N)c""]",5,0.02939004898071289,0.01363981512846882,0.03205442428588867,1.0,1.0,15.2,0.6,"{""42"": 0.03205442428588867, ""142"": 0.01894235610961914, ""242"": 0.04201388359069824, ""342"": 0.0420835018157959, ""442"": 0.0118560791015625}"
2773,factor_xa_07,r3_b1440,3,1440,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(N)=N)C(=O)c1nccs1,-0.491361694,0.0,1,10.1093/nar/gkv1072,1,False,"[21, 22, 23]","[{""center_atom"":22,""environment_radius"":1,""atom_indices"":[21,22,23],""fragment_smiles"":""CCN""}]","[""CCN""]",5,0.029230499267578126,0.007376698196153266,0.030916690826416016,1.0,1.0,15.4,0.4,"{""42"": 0.030916690826416016, ""142"": 0.019000530242919922, ""242"": 0.025459766387939453, ""342"": 0.038559913635253906, ""442"": 0.03221559524536133}"
2773,factor_xa_02,r3_b1183,3,1183,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,1,False,"[11, 12, 13, 17]","[{""center_atom"":12,""environment_radius"":1,""atom_indices"":[11,12,13,17],""fragment_smiles"":""C[NH+](C)C""}]","[""C[NH+](C)C""]",5,0.02911219596862793,0.016513052373995314,0.03293418884277344,1.0,1.0,20.4,0.4,"{""42"": 0.02160167694091797, ""142"": 0.04009389877319336, ""242"": 0.03293418884277344, ""342"": 0.046352386474609375, ""442"": 0.004578828811645508}"
2773,factor_xa_03,r2_b295,2,295,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[11, 12, 13, 14, 15, 30]","[{""center_atom"":13,""environment_radius"":2,""atom_indices"":[11,12,13,14,15,30],""fragment_smiles"":""CN(C)CCN""}]","[""CN(C)CCN""]",5,0.02872157096862793,0.02033711005906219,0.026031017303466797,1.0,1.0,25.4,0.4,"{""42"": 0.033055782318115234, ""142"": 0.018519163131713867, ""242"": 0.0057277679443359375, ""342"": 0.026031017303466797, ""442"": 0.06027412414550781}"
2773,factor_xa_03,r3_b586,3,586,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30]","[{""center_atom"":16,""environment_radius"":3,""atom_indices"":[13,14,15,16,17,18,19,20,21,27,28,29,30],""fragment_smiles"":""CCN(S(=O)(=O)c(cc)cc)CC""}]","[""CCN(S(=O)(=O)c(cc)cc)CC""]",5,0.028719186782836914,0.01330465561981473,0.03520536422729492,1.0,1.0,27.2,0.4,"{""42"": 0.018637657165527344, ""142"": 0.04287385940551758, ""242"": 0.03585410118103027, ""342"": 0.011024951934814453, ""442"": 0.03520536422729492}"
2773,factor_xa_01,r3_b1452,3,1452,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,1,False,"[10, 15, 16]","[{""center_atom"":16,""environment_radius"":1,""atom_indices"":[10,15,16],""fragment_smiles"":""cnc""}]","[""cnc""]",5,0.028559494018554687,0.012884042374061272,0.028969764709472656,1.0,1.0,18.0,0.6,"{""42"": 0.011213064193725586, ""142"": 0.03334760665893555, ""242"": 0.046170711517333984, ""342"": 0.023096323013305664, ""442"": 0.028969764709472656}"
