training_dataset,seed,compound_id,canonical_smiles,representative_smiles,observed_pkoff,observed_pkoff_sd,n_measurements,source,feature_key,channel_radius,bit_id,occurrence_count,collision_or_repetition,atom_indices_json,occurrences_json,fragment_smiles_json,original_prediction,masked_prediction,delta_pkoff,checkpoint_sha256,rank_within_seed
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b378,0,378,1,False,[16],"[{""center_atom"":16,""environment_radius"":0,""atom_indices"":[16],""fragment_smiles"":""n""}]","[""n""]",3.1024539470672607,3.0932986736297607,0.0091552734375,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,63
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b650,0,650,4,True,"[3, 8, 19, 31]","[{""center_atom"":3,""environment_radius"":0,""atom_indices"":[3],""fragment_smiles"":""O""},{""center_atom"":8,""environment_radius"":0,""atom_indices"":[8],""fragment_smiles"":""O""},{""center_atom"":19,""environment_radius"":0,""atom_indices"":[19],""fragment_smiles"":""O""},{""center_atom"":31,""environment_radius"":0,""atom_indices"":[31],""fragment_smiles"":""O""}]","[""O"", ""O"", ""O"", ""O""]",3.1024539470672607,3.0884439945220947,0.014009952545166016,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,41
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b695,0,695,1,False,[1],"[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""O""}]","[""O""]",3.1024539470672607,3.089228868484497,0.013225078582763672,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,43
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b807,0,807,3,True,"[2, 7, 18]","[{""center_atom"":2,""environment_radius"":0,""atom_indices"":[2],""fragment_smiles"":""C""},{""center_atom"":7,""environment_radius"":0,""atom_indices"":[7],""fragment_smiles"":""C""},{""center_atom"":18,""environment_radius"":0,""atom_indices"":[18],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C""]",3.1024539470672607,3.098716974258423,0.0037369728088378906,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,87
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b926,0,926,2,True,"[5, 35]","[{""center_atom"":5,""environment_radius"":0,""atom_indices"":[5],""fragment_smiles"":""C""},{""center_atom"":35,""environment_radius"":0,""atom_indices"":[35],""fragment_smiles"":""C""}]","[""C"", ""C""]",3.1024539470672607,3.1003592014312744,0.002094745635986328,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,94
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b935,0,935,2,True,"[4, 25]","[{""center_atom"":4,""environment_radius"":0,""atom_indices"":[4],""fragment_smiles"":""N""},{""center_atom"":25,""environment_radius"":0,""atom_indices"":[25],""fragment_smiles"":""n""}]","[""N"", ""n""]",3.1024539470672607,3.07560133934021,0.02685260772705078,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,12
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b1019,0,1019,2,True,"[6, 17]","[{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""}]","[""C"", ""C""]",3.1024539470672607,3.1068825721740723,-0.0044286251068115234,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,128
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b1057,0,1057,1,False,[0],"[{""center_atom"":0,""environment_radius"":0,""atom_indices"":[0],""fragment_smiles"":""C""}]","[""C""]",3.1024539470672607,3.141638994216919,-0.0391850471496582,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,189
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b1152,0,1152,2,True,"[9, 20]","[{""center_atom"":9,""environment_radius"":0,""atom_indices"":[9],""fragment_smiles"":""N""},{""center_atom"":20,""environment_radius"":0,""atom_indices"":[20],""fragment_smiles"":""N""}]","[""N"", ""N""]",3.1024539470672607,3.108217477798462,-0.005763530731201172,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,132
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b1380,0,1380,6,True,"[10, 13, 21, 24, 30, 33]","[{""center_atom"":10,""environment_radius"":0,""atom_indices"":[10],""fragment_smiles"":""c""},{""center_atom"":13,""environment_radius"":0,""atom_indices"":[13],""fragment_smiles"":""c""},{""center_atom"":21,""environment_radius"":0,""atom_indices"":[21],""fragment_smiles"":""c""},{""center_atom"":24,""environment_radius"":0,""atom_indices"":[24],""fragment_smiles"":""c""},{""center_atom"":30,""environment_radius"":0,""atom_indices"":[30],""fragment_smiles"":""c""},{""center_atom"":33,""environment_radius"":0,""atom_indices"":[33],""fragment_smiles"":""c""}]","[""c"", ""c"", ""c"", ""c"", ""c"", ""c""]",3.1024539470672607,3.1158511638641357,-0.013397216796875,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,162
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b1683,0,1683,1,False,[14],"[{""center_atom"":14,""environment_radius"":0,""atom_indices"":[14],""fragment_smiles"":""Cl""}]","[""Cl""]",3.1024539470672607,3.089683771133423,0.01277017593383789,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,45
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b1873,0,1873,10,True,"[11, 12, 15, 22, 23, 26, 27, 28, 29, 32]","[{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""c""},{""center_atom"":12,""environment_radius"":0,""atom_indices"":[12],""fragment_smiles"":""c""},{""center_atom"":15,""environment_radius"":0,""atom_indices"":[15],""fragment_smiles"":""c""},{""center_atom"":22,""environment_radius"":0,""atom_indices"":[22],""fragment_smiles"":""c""},{""center_atom"":23,""environment_radius"":0,""atom_indices"":[23],""fragment_smiles"":""c""},{""center_atom"":26,""environment_radius"":0,""atom_indices"":[26],""fragment_smiles"":""c""},{""center_atom"":27,""environment_radius"":0,""atom_indices"":[27],""fragment_smiles"":""c""},{""center_atom"":28,""environment_radius"":0,""atom_indices"":[28],""fragment_smiles"":""c""},{""center_atom"":29,""environment_radius"":0,""atom_indices"":[29],""fragment_smiles"":""c""},{""center_atom"":32,""environment_radius"":0,""atom_indices"":[32],""fragment_smiles"":""c""}]","[""c"", ""c"", ""c"", ""c"", ""c"", ""c"", ""c"", ""c"", ""c"", ""c""]",3.1024539470672607,3.1195685863494873,-0.017114639282226562,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,171
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r0_b1928,0,1928,1,False,[34],"[{""center_atom"":34,""environment_radius"":0,""atom_indices"":[34],""fragment_smiles"":""F""}]","[""F""]",3.1024539470672607,3.092250347137451,0.01020359992980957,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,57
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b209,1,209,2,True,"[5, 6, 7, 17, 18, 35]","[{""center_atom"":6,""environment_radius"":1,""atom_indices"":[5,6,7,17],""fragment_smiles"":""CC(C)C""},{""center_atom"":17,""environment_radius"":1,""atom_indices"":[6,17,18,35],""fragment_smiles"":""CC(C)C""}]","[""CC(C)C"", ""CC(C)C""]",3.1024539470672607,3.1101434230804443,-0.007689476013183594,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,141
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b216,1,216,1,False,"[12, 13, 14, 15]","[{""center_atom"":13,""environment_radius"":1,""atom_indices"":[12,13,14,15],""fragment_smiles"":""cc(Cl)c""}]","[""cc(Cl)c""]",3.1024539470672607,3.1112544536590576,-0.008800506591796875,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,143
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b314,1,314,1,False,"[30, 31]","[{""center_atom"":31,""environment_radius"":1,""atom_indices"":[30,31],""fragment_smiles"":""c=O""}]","[""c=O""]",3.1024539470672607,3.0773446559906006,0.025109291076660156,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,13
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b378,1,378,1,False,[16],"[{""center_atom"":16,""environment_radius"":0,""atom_indices"":[16],""fragment_smiles"":""n""}]","[""n""]",3.1024539470672607,3.111384630203247,-0.008930683135986328,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,144
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b561,1,561,1,False,"[13, 14]","[{""center_atom"":14,""environment_radius"":1,""atom_indices"":[13,14],""fragment_smiles"":""cCl""}]","[""cCl""]",3.1024539470672607,3.108839750289917,-0.00638580322265625,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,133
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b564,1,564,1,False,"[24, 25, 26, 30]","[{""center_atom"":25,""environment_radius"":1,""atom_indices"":[24,25,26,30],""fragment_smiles"":""c-n(c)c""}]","[""c-n(c)c""]",3.1024539470672607,3.1039421558380127,-0.0014882087707519531,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,114
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b650,1,650,4,True,"[3, 8, 19, 31]","[{""center_atom"":3,""environment_radius"":0,""atom_indices"":[3],""fragment_smiles"":""O""},{""center_atom"":8,""environment_radius"":0,""atom_indices"":[8],""fragment_smiles"":""O""},{""center_atom"":19,""environment_radius"":0,""atom_indices"":[19],""fragment_smiles"":""O""},{""center_atom"":31,""environment_radius"":0,""atom_indices"":[31],""fragment_smiles"":""O""}]","[""O"", ""O"", ""O"", ""O""]",3.1024539470672607,3.109707832336426,-0.007253885269165039,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,138
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b689,1,689,2,True,"[6, 7, 8, 9, 17, 18, 19, 20]","[{""center_atom"":7,""environment_radius"":1,""atom_indices"":[6,7,8,9],""fragment_smiles"":""CC(N)=O""},{""center_atom"":18,""environment_radius"":1,""atom_indices"":[17,18,19,20],""fragment_smiles"":""CC(N)=O""}]","[""CC(N)=O"", ""CC(N)=O""]",3.1024539470672607,3.1016957759857178,0.0007581710815429688,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,101
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b695,1,695,1,False,[1],"[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""O""}]","[""O""]",3.1024539470672607,3.1130053997039795,-0.01055145263671875,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,149
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b699,1,699,1,False,"[33, 34]","[{""center_atom"":34,""environment_radius"":1,""atom_indices"":[33,34],""fragment_smiles"":""cF""}]","[""cF""]",3.1024539470672607,3.0804734230041504,0.02198052406311035,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,15
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b739,1,739,2,True,"[4, 5, 6, 17, 35]","[{""center_atom"":5,""environment_radius"":1,""atom_indices"":[4,5,6],""fragment_smiles"":""CCN""},{""center_atom"":35,""environment_radius"":1,""atom_indices"":[4,17,35],""fragment_smiles"":""CCN""}]","[""CCN"", ""CCN""]",3.1024539470672607,3.11832594871521,-0.01587200164794922,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,168
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b807,1,807,3,True,"[2, 7, 18]","[{""center_atom"":2,""environment_radius"":0,""atom_indices"":[2],""fragment_smiles"":""C""},{""center_atom"":7,""environment_radius"":0,""atom_indices"":[7],""fragment_smiles"":""C""},{""center_atom"":18,""environment_radius"":0,""atom_indices"":[18],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C""]",3.1024539470672607,3.0913074016571045,0.01114654541015625,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,54
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b841,1,841,1,False,"[0, 1]","[{""center_atom"":0,""environment_radius"":1,""atom_indices"":[0,1],""fragment_smiles"":""CO""}]","[""CO""]",3.1024539470672607,3.095364809036255,0.007089138031005859,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,73
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b875,1,875,1,False,"[24, 32, 33]","[{""center_atom"":32,""environment_radius"":1,""atom_indices"":[24,32,33],""fragment_smiles"":""ccc""}]","[""ccc""]",3.1024539470672607,3.09673810005188,0.005715847015380859,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,78
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b926,1,926,2,True,"[5, 35]","[{""center_atom"":5,""environment_radius"":0,""atom_indices"":[5],""fragment_smiles"":""C""},{""center_atom"":35,""environment_radius"":0,""atom_indices"":[35],""fragment_smiles"":""C""}]","[""C"", ""C""]",3.1024539470672607,3.099459648132324,0.0029942989349365234,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,90
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b935,1,935,2,True,"[4, 25]","[{""center_atom"":4,""environment_radius"":0,""atom_indices"":[4],""fragment_smiles"":""N""},{""center_atom"":25,""environment_radius"":0,""atom_indices"":[25],""fragment_smiles"":""n""}]","[""N"", ""n""]",3.1024539470672607,3.0899932384490967,0.012460708618164062,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,48
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b1019,1,1019,2,True,"[6, 17]","[{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""}]","[""C"", ""C""]",3.1024539470672607,3.0881216526031494,0.014332294464111328,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,38
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b1057,1,1057,1,False,[0],"[{""center_atom"":0,""environment_radius"":0,""atom_indices"":[0],""fragment_smiles"":""C""}]","[""C""]",3.1024539470672607,3.12176251411438,-0.01930856704711914,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,175
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b1065,1,1065,1,False,"[1, 2, 3, 4]","[{""center_atom"":2,""environment_radius"":1,""atom_indices"":[1,2,3,4],""fragment_smiles"":""NC(=O)O""}]","[""NC(=O)O""]",3.1024539470672607,3.103109121322632,-0.0006551742553710938,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,108
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b1088,1,1088,2,True,"[26, 27, 28, 29]","[{""center_atom"":27,""environment_radius"":1,""atom_indices"":[26,27,28],""fragment_smiles"":""ccc""},{""center_atom"":28,""environment_radius"":1,""atom_indices"":[27,28,29],""fragment_smiles"":""ccc""}]","[""ccc"", ""ccc""]",3.1024539470672607,3.0991146564483643,0.0033392906188964844,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,89
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b1099,1,1099,1,False,"[9, 10, 11, 16]","[{""center_atom"":10,""environment_radius"":1,""atom_indices"":[9,10,11,16],""fragment_smiles"":""cc(N)n""}]","[""cc(N)n""]",3.1024539470672607,3.1061203479766846,-0.003666400909423828,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,122
2773,42,factor_xa_01,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,r1_b1101,1,1101,1,False,"[25, 26, 27]","[{""center_atom"":26,""environment_radius"":1,""atom_indices"":[25,26,27],""fragment_smiles"":""ccn""}]","[""ccn""]",3.1024539470672607,3.097160577774048,0.005293369293212891,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,80
