candidate_rank,trial_number,stage1_val_mse,mean_val_mse,std_val_mse,min_val_mse,max_val_mse
3,28,0.3790690306275285,0.4364764424618823,0.04322432200011621,0.3809934539523542,0.49474368813141867
4,21,0.38125008115637027,0.4373796822489437,0.039738871207505085,0.3764000600731386,0.47920814410940504
2,2,0.3788984479899201,0.4374516801449406,0.044050514413782764,0.3769827500866323,0.49456645573576036
5,11,0.3815472178327135,0.44083839085214194,0.04368384200667102,0.3703458386383485,0.47451518640458246
1,4,0.3758763699277363,0.44486510408901425,0.044259824770313747,0.3820577034941405,0.4919247874976564
