candidate_rank,trial_number,stage1_val_mse,mean_val_mse,std_val_mse,min_val_mse,max_val_mse
2,21,0.23163756728172302,0.24670526683330535,0.0353941087967479,0.21135912835597992,0.30035361647605896
4,17,0.2346026748418808,0.2492305040359497,0.03246426481798352,0.21255704760551453,0.2946219742298126
3,16,0.23311474919319153,0.25430275201797486,0.030413997552844577,0.2209019660949707,0.29727911949157715
5,27,0.23528628051280975,0.25461095571517944,0.029416171126947555,0.22781185805797577,0.298307865858078
1,22,0.22579504549503326,0.2564424902200699,0.02812090985955489,0.22579504549503326,0.285444438457489
