study,model,dataset,configuration,split,runs,batch_size,parameter_count,trainable_parameter_count,epochs_ran_mean,epochs_ran_std,best_epoch_mean,best_epoch_std,training_duration_sec_mean,training_duration_sec_std,mean_epoch_duration_sec_mean,mean_epoch_duration_sec_std,setup_duration_sec_mean,setup_duration_sec_std,final_evaluation_duration_sec_mean,final_evaluation_duration_sec_std,artifact_write_duration_sec_mean,artifact_write_duration_sec_std,run_to_metrics_duration_sec_mean,run_to_metrics_duration_sec_std,subprocess_wall_clock_duration_sec_mean,subprocess_wall_clock_duration_sec_std,training_peak_gpu_memory_mb_mean,training_peak_gpu_memory_mb_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std,test_r2_mean,test_r2_std,test_pearson_mean,test_pearson_std,test_spearman_mean,test_spearman_std,test_ci_mean,test_ci_std
mgca_kinetx_tuned,MGCA-Morgan,KinetX,tuned,warm,5,64,18912528,18912528,59.8,15.84929020492716,44.8,15.84929020492716,93.07334735840558,24.211573143102395,1.5589887276746262,0.06783214558896364,8.174184641242027,0.46830135091592134,0.23827036544680597,0.008234823844605388,0.013952624052762985,0.0006879463514154849,101.71464378684759,24.055822178085442,104.0290806017816,24.245311124275993,701.5029296875,0.0,0.4373992000584181,0.05503944808363425,0.6602914469545923,0.04204766844054528,0.4243214137683016,0.020773805960675438,0.6932189249177292,0.027572904040709258,0.8358783867556703,0.01637475203877463,0.8367060740766471,0.01498658855756438,0.83166080053242,0.007955431010542188
mgca_kinetx_tuned,MGCA-Morgan,KinetX,tuned,drug_cold,5,64,18912528,18912528,32.8,7.259476565152614,17.8,7.259476565152615,50.56001565232873,11.013671136355827,1.5447683726492274,0.1582303457219188,8.144576199352741,0.0765070446733664,0.22973988875746726,0.007724013091899696,0.01453489065170288,0.0011168848528730509,59.162724044173956,11.010016084846734,61.19390255212784,11.050968812070584,701.5029296875,0.0,0.5921037338486184,0.05384257060948236,0.7688649207753901,0.034468598928433423,0.5329634851881249,0.028575277430560004,0.587471135234513,0.031160703675142513,0.7776234100923121,0.017082749562578978,0.7665329229521279,0.02055048679951855,0.7911623342913859,0.009711744052005747
mgca_kinetx_tuned,MGCA-Morgan,KinetX,tuned,protein_cold,5,64,18912528,18912528,23.4,0.5477225575051661,8.4,0.5477225575051661,36.838005252182484,2.8154429440391047,1.5736802161590238,0.10472730550854209,7.506385300308466,0.3037552864799066,0.2258549377322197,0.0019810886801595678,0.014043649286031723,0.0007195574695477951,44.80206230133772,2.8643639276018282,46.89607715830207,2.8748010280744998,701.5029296875,0.0,0.8095112019886151,0.03322793956488316,0.8995766453275513,0.018475022660482687,0.6764315199771884,0.013153369398437257,0.3693658000986849,0.025885590008381466,0.6314530467939724,0.027443305731434345,0.5906449974326878,0.030759888950792444,0.7151524295579084,0.011343949746467437
moe_kinetx_tuned,MoE,KinetX,tuned,warm,5,64,264034,264034,42.4,6.188699378706321,32.8,6.833739825307955,746.5150470077991,94.2939995458763,17.657696155150536,0.5394588083083905,3.686890234053135,0.27658345719121713,6.129075134545564,0.1455362905093123,0.08256197348237038,0.04306973025609186,756.4135743498803,94.56302279616055,759.7159845747053,94.56563800036355,23.482421875,0.0,0.5320642255965868,0.0927083290501756,0.7272698774699498,0.06267725785154302,0.5341827312337488,0.03111750474896656,0.6500289585327447,0.044067275407674626,0.8097236702338495,0.02449331441141122,0.8246144545706091,0.023445673647898273,0.8184513782134945,0.011684433959480722
moe_kinetx_tuned,MoE,KinetX,tuned,drug_cold,5,64,264034,264034,27.4,8.820430828479978,17.4,8.820430828479978,479.2294312261045,153.11262348755182,17.48264849683295,0.4623526412023535,3.573051558434963,0.06893058934336302,6.249784134328365,0.35876753167274533,0.05276566371321678,0.02878155223310994,489.10503258258103,153.30677845370838,492.4970285587013,153.54730599629863,23.482421875,0.0,0.8153292425308738,0.3341392480376022,0.8899725280532162,0.1705804130074761,0.6326623731464823,0.07301173646368253,0.4878927257441127,0.11743730699801988,0.7127339938961775,0.0897567869127932,0.7523199776598191,0.0364348380910214,0.7803978014164586,0.019710516705386302
moe_kinetx_tuned,MoE,KinetX,tuned,protein_cold,5,64,264034,264034,16.6,4.277849927241488,6.6,4.277849927241488,282.5115179717541,74.69584307017288,17.001407328920966,0.30613590675678026,3.4344693668186665,0.18887933293902676,7.938634189218282,0.1004811898108067,0.030069664120674133,0.004228707972941329,293.9146911919117,74.7027124710175,297.02386578321455,74.72804617415781,23.482421875,0.0,1.4253505623406852,0.08394167261636737,1.1934715780901661,0.034931265215655725,1.000060382093094,0.047865276944651446,-0.2226987924924333,0.07200711492285906,0.4000892018775378,0.04400821881048759,0.3331853326580462,0.06429293355101665,0.613659404478163,0.02261634127844868
